job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,skills,salary_max,company_size_num,company_size_group,skills_clean,skill_count,salary_max_new
data scientist,midlevel,on-site,company_503,"Brazil, Sao Paulo . On-site",14 days ago,"São Paulo, SP, BR",Technology,Private,"7,070",Private,[],39713.0,7070.0,medium,,0,43684.3
data scientist,senior,,company_513,"Washington, DC",2 days ago,"Vienna, VA, US",Technology,Private,90,Private,"['spark', 'r', 'python', 'sql', 'machine learning']",182667.0,90.0,small,spark|r|python|sql|machine learning,5,182667.0
data scientist,,remote,company_516,Fully Remote,2 days ago,"San Diego, CA, US",Technology,Private,126,Private,[],141573.0,126.0,small,,0,141573.0
data scientist,lead,remote,company_517,Fully Remote,7 days ago,"Gaithersburg, MD, US",Technology,Private,750,Private,[],255738.0,750.0,small,,0,255738.0
data scientist,senior,,company_521,"San Francisco, CA . Chicago, IL . Seattle, WA . New York, NY",13 days ago,"San Francisco, CA, US",Technology,Private,524,Private,"['pandas', 'sql', 'python']",155274.0,524.0,small,pandas|sql|python,3,155274.0
data scientist,senior,remote,company_523,"Alpharetta, GA",3 months ago,"Chicago, IL, US",Healthcare,Public,"6,470",Public,"['pandas', 'numpy', 'aws', 'scikit-learn', 'python', 'scipy', 'database', 'matplotlib']",137371.0,6470.0,medium,pandas|numpy|aws|scikit-learn|python|scipy|database|matplotlib,8,151108.1
data scientist,senior,on-site,company_524,"Orlando, FL",4 days ago,"Fairfax, VA, US",Technology,Private,"8,520",Private,"['amazon', 'azure', 'machine learning']",107796.0,8520.0,medium,amazon|azure|machine learning,3,118575.6
data scientist,senior,,company_527,"Plainsboro, NJ",7 days ago,"Bagsværd, DK",Healthcare,Public,"55,215",Public,['deep learning'],131088.0,55215.0,large,deep learning,1,170414.4
machine learning engineer,,hybrid,company_532,"New York, NY . Hybrid",23 days ago,"New York, NY, US",Technology,Private,180,Private,[],228335.0,180.0,small,,0,228335.0
data scientist,senior,remote,company_540,Fully Remote,8 days ago,"San Diego, CA, US",Technology,Private,45,Private,[],118741.0,45.0,small,,0,118741.0
data scientist,lead,hybrid,company_544,"Tempe, AZ . Hybrid",20 days ago,"Bloomington, IL, US",Finance,Private,"55,070",Private,"['linux', 'aws', 'r', 'python']",137003.0,55070.0,large,linux|aws|r|python,4,178103.9
data scientist,senior,on-site,company_545,"Indianapolis, IN",15 days ago,"Indianapolis, IN, US",Healthcare,Public,"35,050",Public,['tableau'],202945.0,35050.0,large,tableau,1,263828.5
machine learning engineer,senior,hybrid,company_546,"Redwood City, CA . Hybrid",7 days ago,"Redwood City, CA, US",Retail,Public,"2,010",Public,"['pytorch', 'spark', 'python', 'scala', 'sql', 'machine learning', 'deep learning', 'tensorflow']",244914.0,2010.0,medium,pytorch|spark|python|scala|sql|machine learning|deep learning|tensorflow,8,269405.4
data scientist,senior,hybrid,company_549,"Santa Clara, CA . Hybrid",3 months ago,"Santa Clara, CA, US",Technology,Private,600,Private,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'python', 'machine learning', 'gcp', 'deep learning', 'azure', 'matplotlib', 'tensorflow']",273999.0,600.0,small,pandas|numpy|pytorch|spark|aws|python|machine learning|gcp|deep learning|azure|matplotlib|tensorflow,12,273999.0
data scientist,senior,on-site,company_551,"Bengaluru, Karnataka, India",2 months ago,"Vancouver, BC, CA",Technology,Private,"1,310",Private,"['powerbi', 'python', 'sql', 'machine learning', 'deep learning', 'matplotlib', 'tableau']",15667.0,1310.0,medium,powerbi|python|sql|machine learning|deep learning|matplotlib|tableau,7,17233.7
data scientist,,remote,company_019,Fully Remote,a month ago,"Boston, MA, US",Technology,Private,126,Private,[],155272.0,126.0,small,,0,155272.0
data scientist,lead,on-site,company_555,"Boston, MA",7 days ago,"Boston, MA, US",Finance,Public,"3,040",Public,"['sql', 'machine learning', 'r', 'python']",141571.0,3040.0,medium,sql|machine learning|r|python,4,155728.1
data scientist,senior,hybrid,company_558,"Boston, MA . Hybrid",16 hours ago,"Boston, MA, US",Finance,Private,"60,640",Private,"['r', 'python', 'machine learning', 'keras', 'deep learning', 'tensorflow']",159838.0,60640.0,large,r|python|machine learning|keras|deep learning|tensorflow,6,207789.4
data scientist,lead,remote,company_155,"Raleigh, NC",18 days ago,"Chicago, IL, US",Technology,Public,"2,570",Public,"['aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'tensorflow']",182668.0,2570.0,medium,aws|scikit-learn|python|sql|machine learning|tensorflow,6,200934.80000000002
data scientist,senior,remote,company_564,Fully Remote,a month ago,"Palo Alto, CA, US",Technology,Private,300,Private,[],192721.0,300.0,small,,0,192721.0
data scientist,senior,on-site,company_568,"Brooklyn, OH . Cleveland, OH . United States",a month ago,"Cleveland, OH, US",Finance,Public,"18,030",Public,"['sql', 'r', 'python']",126958.0,18030.0,medium,sql|r|python,3,139653.80000000002
data scientist,senior,remote,company_572,Fully Remote,3 days ago,"San Francisco, CA, US",Technology,Private,45,Private,[],178102.0,45.0,small,,0,178102.0
data scientist,midlevel,on-site,company_574,"Chicago, IL",5 days ago,CA,Technology,Private,"43,933",Private,[],97271.0,43933.0,large,,0,126452.3
data scientist,senior,on-site,company_577,"South San Francisco, CA",4 days ago,"South San Francisco, CA, US",Technology,Private,126,Private,"['pytorch', 'aws', 'r', 'python', 'docker', 'scikit-learn', 'machine learning', 'gcp', 'deep learning', 'azure', 'matplotlib', 'tensorflow']",185363.0,126.0,small,pytorch|aws|r|python|docker|scikit-learn|machine learning|gcp|deep learning|azure|matplotlib|tensorflow,12,185363.0
data scientist,midlevel,on-site,company_579,"Philadelphia, PA",10 months ago,"Philadelphia, PA, US",Education,,"39,879",Education,"['sql', 'machine learning', 'r', 'python']",109605.0,39879.0,large,sql|machine learning|r|python,4,142486.5
data scientist,lead,on-site,company_412,"Minneapolis, MN",a month ago,"Minneapolis, MN, US",Finance,Private,"1,320",Private,"['pytorch', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure', 'tensorflow']",168609.0,1320.0,medium,pytorch|aws|python|sql|machine learning|gcp|azure|tensorflow,8,185469.90000000002
data scientist,senior,hybrid,company_500,"Bucharest, Bucharest, Romania . Vilnius, Vilniaus, Lithuania . Estonia . Bulgaria . Poland + 11 More . Hybrid",2 months ago,"Miami, FL, US",Technology,Private,75,Private,"['aws', 'database', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure']",8222.0,75.0,small,aws|database|sql|machine learning|gcp|kubernetes|deep learning|azure,8,8222.0
data scientist,senior,remote,company_587,United States . Fully Remote,14 days ago,"Rockville, MD, US",Healthcare,Private,490,Private,"['pandas', 'numpy', 'aws', 'git', 'scikit-learn', 'python', 'sql', 'gcp', 'database', 'machine learning']",109602.0,490.0,small,pandas|numpy|aws|git|scikit-learn|python|sql|gcp|database|machine learning,10,109602.0
machine learning engineer,senior,remote,company_589,Fully Remote,a month ago,"Chicago, IL, US",Technology,Public,990,Public,[],236660.0,990.0,small,,0,236660.0
data scientist,senior,hybrid,company_590,"San Francisco, California, United States . San Francisco, California, USA . Hybrid",a month ago,"Pittsburgh, PA, US",Healthcare,Private,45,Private,[],205500.0,45.0,small,,0,205500.0
data scientist,senior,hybrid,company_591,"Chicago, IL . إلينوي شيكاغو الولايات المتحدة . Hybrid",2 months ago,"Chicago, IL, US",Healthcare,Private,420,Private,"['sql', 'machine learning', 'scikit-learn', 'python']",123301.0,420.0,small,sql|machine learning|scikit-learn|python,4,123301.0
data scientist,senior,hybrid,company_145,"Austin, Texas . Hybrid",a day ago,"San Jose, CA, US",Technology,Public,"2,760",Public,[],200937.0,2760.0,medium,,0,221030.7
data scientist,senior,on-site,company_596,"San Diego, CA",a month ago,"San Diego, CA, US",Healthcare,Public,"4,040",Public,"['r', 'python', 'scala', 'sql', 'gcp']",215914.0,4040.0,medium,r|python|scala|sql|gcp,5,237505.40000000002
data scientist,lead,,company_598,Salt Lake City Metropolitan Area,7 days ago,"Salt Lake City, UT, US",Education,,"9,030",Education,"['sql', 'machine learning', 'python']",182667.0,9030.0,medium,sql|machine learning|python,3,200933.7
data scientist,midlevel,,company_601,"Pune, Maharashtra, India",7 days ago,"London, GB",Finance,Public,"205,350",Public,"['scikit-learn', 'python', 'sql', 'database', 'machine learning']",30455.0,205350.0,large,scikit-learn|python|sql|database|machine learning,5,39591.5
data scientist,junior,,company_603,"Queenstown, Central Singapore Community Development Council, Singapore",3 months ago,"Singapore, SG",Education,,210,Education,"['tableau', 'r', 'python']",54802.0,210.0,small,tableau|r|python,3,54802.0
data scientist,midlevel,remote,company_472,"Brookfield, WI . Fully Remote",7 days ago,"Seattle, WA, US",Healthcare,Private,"3,810",Private,"['aws', 'r', 'python', 'sql', 'machine learning']",138317.0,3810.0,medium,aws|r|python|sql|machine learning,5,152148.7
data scientist,senior,hybrid,company_607,"Yonkers, New York, United States . Hybrid",17 hours ago,"Yonkers, NY, US",Healthcare,Private,683,Private,[],134268.0,683.0,small,,0,134268.0
data scientist,senior,hybrid,company_608,"Berlin, Berlin, Germany . Hybrid",a month ago,"Berlin, DE",Technology,Private,"8,350",Private,"['scala', 'spark', 'machine learning', 'python']",119421.0,8350.0,medium,scala|spark|machine learning|python,4,131363.1
data scientist,lead,hybrid,company_609,"Golden Valley, MN . Austin, TX . Hybrid",7 days ago,"Austin, TX, US",Technology,Public,"4,770",Public,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'git', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'keras', 'azure', 'tensorflow']",178753.0,4770.0,medium,pandas|numpy|pytorch|spark|aws|git|r|python|scikit-learn|sql|machine learning|keras|azure|tensorflow,14,196628.30000000002
data scientist,senior,hybrid,company_610,"Chicago, IL . Hybrid",5 days ago,"Chicago, IL, US",Technology,Private,"51,270",Private,"['git', 'r', 'python', 'sql', 'machine learning', 'deep learning']",83821.0,51270.0,large,git|r|python|sql|machine learning|deep learning,6,108967.3
data scientist,senior,remote,company_611,Fully Remote,22 days ago,"Denver, CO, US",Technology,Public,"2,540",Public,[],200939.0,2540.0,medium,,0,221032.90000000002
data scientist,senior,,company_614,Ukraine,14 days ago,"Austin, TX, US",Technology,Private,"10,270",Private,"['amazon', 'pytorch', 'python', 'machine learning', 'deep learning', 'tensorflow']",65768.0,10270.0,medium,amazon|pytorch|python|machine learning|deep learning|tensorflow,6,72344.8
data scientist,lead,remote,company_615,Fully Remote,a month ago,"New York, NY, US",Healthcare,Private,180,Private,[],200936.0,180.0,small,,0,200936.0
data scientist,,on-site,company_383,"Barcelona, Spain . On-site",a month ago,"Milano, IT",Technology,Private,"3,780",Private,[],76221.0,3780.0,medium,,0,83843.1
data scientist,,hybrid,company_624,Hybrid,a month ago,"Paris, IDF, FR",Technology,Private,180,Private,[],58876.0,180.0,small,,0,58876.0
data scientist,senior,remote,company_625,Fully Remote,6 months ago,"San Francisco, CA, US",Energy,Private,90,Private,[],168972.0,90.0,small,,0,168972.0
data scientist,midlevel,on-site,company_631,"San Francisco, CA",21 days ago,"Santa Monica, CA, US",Technology,Public,"9,300",Public,"['spark', 'aws', 'python', 'airflow', 'sql', 'gcp', 'machine learning']",241896.0,9300.0,medium,spark|aws|python|airflow|sql|gcp|machine learning,7,266085.60000000003
data scientist,midlevel,on-site,company_634,"Rockville, MD",a month ago,"Brentford, GB",Healthcare,Public,"106,370",Public,"['machine learning', 'r', 'python']",207218.0,106370.0,large,machine learning|r|python,3,269383.4
data scientist,senior,hybrid,company_423,"New York, NY . Hybrid",2 months ago,"New York, NY, US",Technology,Private,500,Private,[],118736.0,500.0,small,,0,118736.0
data scientist,lead,on-site,company_057,"Seattle, WA",7 days ago,"Seattle, WA, US",Retail,Public,"157,150",Public,"['python', 'sql', 'machine learning', 'azure', 'tableau']",120567.0,157150.0,large,python|sql|machine learning|azure|tableau,5,156737.1
data scientist,senior,remote,company_638,United States,7 days ago,"Chicago, IL, US",Technology,Private,960,Private,"['spark', 'aws', 'git', 'r', 'python', 'powerbi', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'hadoop', 'azure', 'matplotlib', 'tableau']",118733.0,960.0,small,spark|aws|git|r|python|powerbi|scala|java|sql|machine learning|gcp|hadoop|azure|matplotlib|tableau,15,118733.0
data scientist,lead,on-site,company_640,United States,14 days ago,"Coraopolis, PA, US",Retail,Public,"50,040",Public,"['pytorch', 'spark', 'python', 'machine learning', 'deep learning', 'azure', 'tensorflow']",86958.0,50040.0,large,pytorch|spark|python|machine learning|deep learning|azure|tensorflow,7,113045.40000000001
data scientist,senior,remote,company_642,Fully Remote,2 days ago,"Boston, MA, US",Healthcare,Private,360,Private,[],146139.0,360.0,small,,0,146139.0
data scientist,senior,hybrid,company_643,"Minneapolis, MN . Hybrid",7 days ago,"Sugar Land, TX, US",Healthcare,Private,751,Private,"['sql', 'machine learning', 'r', 'python']",103871.0,751.0,small,sql|machine learning|r|python,4,103871.0
data scientist,,hybrid,company_645,Hybrid,a year ago,"Berkeley, CA, US",Technology,Private,180,Private,[],173536.0,180.0,small,,0,173536.0
data scientist,senior,remote,company_647,"India, Bengaluru . Fully Remote",5 days ago,"London, GB",Technology,Private,900,Private,[],39026.0,900.0,small,,0,39026.0
machine learning engineer,senior,on-site,company_653,"Colorado Springs, CO",14 days ago,"Huntsville, AL, US",Technology,Private,"1,040",Private,"['pytorch', 'scikit-learn', 'machine learning', 'tensorflow']",127875.0,1040.0,medium,pytorch|scikit-learn|machine learning|tensorflow,4,140662.5
data scientist,senior,hybrid,company_654,"San Francisco, CA . Hybrid",21 days ago,"San Francisco, CA, US",Technology,Private,780,Private,[],196368.0,780.0,small,,0,196368.0
data scientist,senior,,company_254,"Chicago, IL",7 days ago,"South Bend, IN, US",Healthcare,Public,"2,540",Public,"['powerbi', 'r', 'python', 'sql', 'database', 'hadoop', 'tableau']",86775.0,2540.0,medium,powerbi|r|python|sql|database|hadoop|tableau,7,95452.50000000001
data scientist,senior,on-site,company_662,On-site,13 days ago,"Redwood City, CA, US",Technology,Private,600,Private,[],147968.0,600.0,small,,0,147968.0
data scientist,,hybrid,company_645,Hybrid,3 years ago,"Berkeley, CA, US",Technology,Private,180,Private,[],173538.0,180.0,small,,0,173538.0
data scientist,,on-site,company_665,"South San Francisco, California, United States . On-site",2 months ago,"San Francisco, CA, US",Technology,Private,45,Private,[],182668.0,45.0,small,,0,182668.0
data scientist,senior,,company_666,"Singapore, Singapore",a month ago,SG,Technology,,"6,040",Education,['database'],80624.0,6040.0,medium,database,1,88686.40000000001
data scientist,lead,on-site,company_668,"Sacramento, California, United States . Jacksonville, Florida, United States . Austin, Texas, United States . Mexico City, Mexico . Ottawa, Ontario, Canada + 17 More . On-site",2 months ago,"San Francisco, CA, US",Technology,Private,420,Private,[],218288.0,420.0,small,,0,218288.0
data scientist,,on-site,company_670,"Annapolis Junction, Maryland, United States . On-site",7 days ago,"Herndon, VA, US",Technology,Private,57,Private,[],264871.0,57.0,small,,0,264871.0
data scientist,senior,remote,company_675,Fully Remote,2 months ago,"El Segundo, CA, US",Technology,Private,45,Private,[],182674.0,45.0,small,,0,182674.0
data scientist,senior,hybrid,company_216,United States . Hybrid,4 days ago,"Boston, MA, US",Technology,Public,"3,050",Public,"['pytorch', 'aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']",209155.0,3050.0,medium,pytorch|aws|scikit-learn|python|sql|machine learning|deep learning|tensorflow,8,230070.50000000003
data scientist,senior,,company_678,"Fort Huachuca, AZ . Fort Huachuca, Arizona, United States",22 days ago,"Herndon, VA, US",Technology,Private,"5,060",Private,[],96820.0,5060.0,medium,,0,106502.00000000001
data scientist,senior,on-site,company_680,"Richmond, VA",8 days ago,"Plano, TX, US",Technology,Private,"2,300",Private,"['git', 'r', 'python', 'sql', 'machine learning']",109600.0,2300.0,medium,git|r|python|sql|machine learning,5,120560.00000000001
data scientist,senior,,company_678,"Ashburn, VA",21 days ago,"Herndon, VA, US",Technology,Private,"5,030",Private,"['spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'hadoop', 'azure', 'tableau']",257566.0,5030.0,medium,spark|aws|r|python|scala|java|sql|machine learning|hadoop|azure|tableau,11,283322.60000000003
data scientist,lead,,company_685,"New York, NY",6 months ago,"New York, NY, US",Technology,Private,"2,060",Private,"['spark', 'aws', 'python', 'sql', 'machine learning']",125307.0,2060.0,medium,spark|aws|python|sql|machine learning,5,137837.7
data scientist,senior,on-site,company_689,Greater Milwaukee,8 days ago,"Green Bay, WI, US",Retail,Public,"4,760",Public,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'gcp', 'deep learning', 'hadoop', 'azure', 'tableau']",161332.0,4760.0,medium,spark|aws|r|python|scala|sql|machine learning|gcp|deep learning|hadoop|azure|tableau,12,177465.2
data scientist,lead,,company_488,"Boston, MA",23 days ago,"Boston, MA, US",Healthcare,,"4,270",Nonprofit,"['r', 'python', 'sql', 'machine learning', 'tableau']",182849.0,4270.0,medium,r|python|sql|machine learning|tableau,5,201133.90000000002
data scientist,senior,hybrid,company_690,"Maplewood, MN . Hybrid",7 days ago,"Maplewood, MN, US",Healthcare,Public,"22,030",Public,"['machine learning', 'r', 'python']",178925.0,22030.0,large,machine learning|r|python,3,232602.5
data scientist,senior,,company_694,"San Francisco, CA",2 days ago,"San Francisco, CA, US",Finance,Private,90,Private,"['amazon', 'machine learning']",264868.0,90.0,small,amazon|machine learning,2,264868.0
data scientist,senior,hybrid,company_697,"Austin, TX . Hybrid",14 days ago,"Austin, TX, US",Technology,Private,330,Private,"['pandas', 'numpy', 'aws', 'r', 'python', 'scikit-learn', 'airflow', 'sql', 'machine learning', 'gcp', 'azure', 'matplotlib', 'tableau']",146139.0,330.0,small,pandas|numpy|aws|r|python|scikit-learn|airflow|sql|machine learning|gcp|azure|matplotlib|tableau,13,146139.0
data scientist,senior,hybrid,company_521,"San Francisco, CA . Hybrid",4 days ago,"San Francisco, CA, US",Technology,Private,524,Private,"['sql', 'machine learning', 'python']",182674.0,524.0,small,sql|machine learning|python,3,182674.0
data scientist,junior,remote,company_702,"Dallas, TX",14 days ago,"Dallas, TX, US",Healthcare,,"2,840",Nonprofit,"['machine learning', 'r', 'python']",43700.0,2840.0,medium,machine learning|r|python,3,48070.00000000001
data scientist,lead,,company_704,"Elsbethen, Salzburg, Austria",7 days ago,"Fuschl am See, AT",Energy,Private,"13,070",Private,"['sql', 'git', 'r', 'python']",29498.0,13070.0,medium,sql|git|r|python,4,32447.800000000003
data scientist,,on-site,company_705,"San Francisco, CA . On-site",13 days ago,"San Francisco, CA, US",Technology,Private,90,Private,[],175367.0,90.0,small,,0,175367.0
data scientist,lead,hybrid,company_706,"Los Angeles, CA . Hybrid",a month ago,"Los Angeles, CA, US",Technology,Private,150,Private,[],192721.0,150.0,small,,0,192721.0
data scientist,,hybrid,company_708,Hybrid,5 months ago,"San Francisco, CA, US",Technology,Private,45,Private,[],155272.0,45.0,small,,0,155272.0
data scientist,senior,hybrid,company_709,"Chicago, Illinois, United States . Hybrid",7 days ago,"Buffalo Grove, IL, US",Manufacturing,Private,420,Private,[],156187.0,420.0,small,,0,156187.0
data scientist,senior,remote,company_714,Fully Remote,20 days ago,"Ann Arbor, MI, US",Technology,Private,210,Private,[],200936.0,210.0,small,,0,200936.0
data scientist,lead,remote,company_718,"Detroit, MI",a day ago,"Columbus, OH, US",Finance,Public,"26,010",Public,"['aws', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'database', 'deep learning', 'tensorflow']",90424.0,26010.0,large,aws|r|python|scikit-learn|sql|machine learning|database|deep learning|tensorflow,9,117551.2
data scientist,junior,on-site,company_723,"Miami, FL",14 days ago,"Chicago, IL, US",Finance,Private,"3,790",Private,"['pandas', 'spark', 'r', 'python', 'scikit-learn', 'sql', 'gcp', 'machine learning', 'tensorflow', 'tableau']",182667.0,3790.0,medium,pandas|spark|r|python|scikit-learn|sql|gcp|machine learning|tensorflow|tableau,10,200933.7
data scientist,lead,,company_727,"New York County, NY",14 days ago,"Chicago, IL, US",Retail,Private,"14,460",Private,[],100473.0,14460.0,medium,,0,110520.3
data scientist,lead,hybrid,company_728,"Los Angeles, CA . Hybrid",a month ago,"Los Angeles, CA, US",Technology,Private,150,Private,[],237468.0,150.0,small,,0,237468.0
data scientist,senior,on-site,company_737,United States,a month ago,"San Francisco, CA, US",Technology,Public,"1,780",Public,"['pytorch', 'aws', 'r', 'python', 'sql', 'machine learning', 'database', 'deep learning', 'tensorflow']",114170.0,1780.0,medium,pytorch|aws|r|python|sql|machine learning|database|deep learning|tensorflow,9,125587.00000000001
data scientist,senior,,company_738,"Boston, MA",14 days ago,"San Francisco, CA, US",Finance,Private,700,Private,"['amazon', 'spark', 'git', 'r', 'python', 'linux', 'java', 'sql', 'machine learning', 'database', 'azure']",205501.0,700.0,small,amazon|spark|git|r|python|linux|java|sql|machine learning|database|azure,11,205501.0
data scientist,senior,hybrid,company_742,"New York, NY . Hybrid",15 days ago,"New York, NY, US",Retail,Public,"1,800",Public,"['amazon', 'r', 'python', 'sql', 'machine learning']",73068.0,1800.0,medium,amazon|r|python|sql|machine learning,5,80374.8
data scientist,senior,on-site,company_744,"Lake Oswego, OR . Portland, OR . Hillsboro, OR",2 months ago,"Roseburg, OR, US",Finance,Public,"3,780",Public,"['aws', 'r', 'python', 'sql', 'machine learning', 'azure']",150867.0,3780.0,medium,aws|r|python|sql|machine learning|azure,6,165953.7
data scientist,midlevel,on-site,company_745,San Francisco Bay Area . On-site,5 days ago,"San Francisco, CA, US",Technology,Private,300,Private,"['pandas', 'numpy', 'pytorch', 'aws', 'scikit-learn', 'python', 'tensorflow']",139744.0,300.0,small,pandas|numpy|pytorch|aws|scikit-learn|python|tensorflow,7,139744.0
data scientist,senior,on-site,company_746,United States,25 days ago,"Omaha, NE, US",Technology,Private,90,Private,"['sql', 'machine learning', 'r', 'python']",114173.0,90.0,small,sql|machine learning|r|python,4,114173.0
data scientist,,,company_754,"Alameda, CA",2 months ago,"Alameda, CA, US",Healthcare,Public,"2,320",Public,[],61967.0,2320.0,medium,,0,68163.70000000001
data scientist,senior,remote,company_757,United States . Fully Remote,14 days ago,"Miami, FL, US",Finance,Private,226,Private,"['sql', 'python']",200940.0,226.0,small,sql|python,2,200940.0
data scientist,senior,on-site,company_759,United States,a month ago,"Reston, VA, US",Technology,Public,"34,020",Public,"['pandas', 'pytorch', 'aws', 'r', 'python', 'linux', 'java', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow']",164406.0,34020.0,large,pandas|pytorch|aws|r|python|linux|java|machine learning|gcp|deep learning|azure|tensorflow,12,213727.80000000002
data scientist,senior,,company_762,"Grand Rapids, MI",a month ago,"Grand Rapids, MI, US",Retail,Private,"70,060",Private,"['pandas', 'numpy', 'pytorch', 'r', 'python', 'sql', 'machine learning', 'azure', 'tensorflow']",115541.0,70060.0,large,pandas|numpy|pytorch|r|python|sql|machine learning|azure|tensorflow,9,150203.30000000002
data scientist,senior,,company_763,"Ahmedabad, Gujarat, India . Bengaluru, Karnataka, India",7 days ago,"New York, NY, US",Technology,Public,"26,670",Public,"['pytorch', 'deep learning', 'machine learning', 'python']",18675.0,26670.0,large,pytorch|deep learning|machine learning|python,4,24277.5
data scientist,senior,on-site,company_555,"New York, NY",10 days ago,"Boston, MA, US",Finance,Public,"3,060",Public,"['kubernetes', 'machine learning', 'python']",141570.0,3060.0,medium,kubernetes|machine learning|python,3,155727.0
machine learning engineer,,hybrid,company_770,Hybrid,12 days ago,"San Francisco, CA, US",Energy,Private,"1,910",Private,[],137007.0,1910.0,medium,,0,150707.7
data scientist,senior,hybrid,company_145,"New York, New York . Hybrid",a day ago,"San Jose, CA, US",Technology,Public,"2,760",Public,[],231992.0,2760.0,medium,,0,255191.2
data scientist,senior,on-site,company_774,"Fredericksburg, VA . Richmond, VA . San Francisco, CA . Seattle, WA",4 days ago,"Chevy Chase, MD, US",Technology,Private,"25,090",Private,"['powerbi', 'r', 'python', 'java', 'sql', 'machine learning', 'tableau']",210068.0,25090.0,large,powerbi|r|python|java|sql|machine learning|tableau,7,273088.4
data scientist,senior,,company_780,"Los Angeles, CA",5 days ago,"Los Angeles, CA, US",Healthcare,Private,"5,674",Private,"['pandas', 'git', 'r', 'python', 'keras', 'machine learning']",163460.0,5674.0,medium,pandas|git|r|python|keras|machine learning,6,179806.0
data scientist,senior,,company_781,"Charlotte, NC . Charlotte, North Carolina, United States",a month ago,"Stamford, CT, US",Technology,Public,"96,050",Public,"['machine learning', 'r', 'python']",95902.0,96050.0,large,machine learning|r|python,3,124672.6
data scientist,senior,hybrid,company_782,"Munich, Germany . Hybrid",7 months ago,"OH, US",Manufacturing,Private,300,Private,[],72216.0,300.0,small,,0,72216.0
data scientist,senior,hybrid,company_785,United States . Hybrid,14 days ago,"Birmingham, AL, US",Technology,Private,"5,780",Private,"['pytorch', 'spark', 'scikit-learn', 'python', 'sql', 'machine learning', 'tensorflow']",225595.0,5780.0,medium,pytorch|spark|scikit-learn|python|sql|machine learning|tensorflow,7,248154.50000000003
data scientist,senior,hybrid,company_786,"Seattle, WA . Hybrid",18 days ago,"Seattle, WA, US",Retail,Public,"74,020",Public,"['aws', 'python', 'scala', 'java', 'gcp', 'machine learning']",271261.0,74020.0,large,aws|python|scala|java|gcp|machine learning,6,352639.3
data scientist,senior,on-site,company_793,"Pittsburgh, PA",2 months ago,"Pittsburgh, PA, US",Education,,"12,609",Education,['machine learning'],74793.0,12609.0,medium,machine learning,1,82272.3
data scientist,senior,on-site,company_795,"Calgary, Alberta, Canada . Canada, Moyen-Chari, Chad . Greater Calgary Metropolitan Area",2 months ago,"Herndon, VA, US",Technology,Private,"3,550",Private,"['scikit-learn', 'python']",52067.0,3550.0,medium,scikit-learn|python,2,57273.700000000004
data scientist,senior,on-site,company_796,"Augusta, GA",a month ago,"Columbia, MD, US",Technology,Private,150,Private,"['machine learning', 'python']",87544.0,150.0,small,machine learning|python,2,87544.0
data scientist,senior,on-site,company_797,"Toronto, Ontario, Canada",a month ago,"Toronto, ON, CA",Retail,Public,"20,600",Public,"['git', 'python', 'airflow', 'sql', 'machine learning', 'hadoop', 'azure']",59210.0,20600.0,large,git|python|airflow|sql|machine learning|hadoop|azure,7,76973.0
data scientist,senior,,company_800,"New York, United States",7 days ago,"New York, NY, US",Technology,Public,"10,040",Public,"['spark', 'aws', 'git', 'python', 'docker', 'airflow', 'sql', 'machine learning', 'tableau']",96639.0,10040.0,medium,spark|aws|git|python|docker|airflow|sql|machine learning|tableau,9,106302.90000000001
data scientist,senior,,company_804,"Houston, TX . Houston, Texas, Statele Unite Ale Americii . Houston, Texas, USA",a month ago,"Bedford, MA, US",Technology,Public,"2,550",Public,"['deep learning', 'machine learning', 'python']",118733.0,2550.0,medium,deep learning|machine learning|python,3,130606.30000000002
data scientist,senior,hybrid,company_807,"Chicago, IL . Hybrid",7 days ago,"Chicago, IL, US",Healthcare,,"1,570",Nonprofit,"['r', 'python', 'java', 'sql', 'machine learning', 'database', 'deep learning', 'tableau']",101121.0,1570.0,medium,r|python|java|sql|machine learning|database|deep learning|tableau,8,111233.1
data scientist,senior,on-site,company_226,"Henrietta, NY",3 months ago,"Rochester, NY, US",Education,,"9,260",Education,['machine learning'],96177.0,9260.0,medium,machine learning,1,105794.70000000001
data scientist,midlevel,on-site,company_796,"Denver, CO",a month ago,"Columbia, MD, US",Technology,Private,150,Private,"['machine learning', 'python']",123063.0,150.0,small,machine learning|python,2,123063.0
data scientist,senior,hybrid,company_662,Hybrid,13 days ago,"Redwood City, CA, US",Technology,Private,600,Private,[],195456.0,600.0,small,,0,195456.0
